"id","population","county_name","state","FIPS","google_county_name"
46871,64180,"Salem County","New Jersey","34033","Salem County"
46875,106869,"Warren County","New Jersey","34041","Warren County"
46879,27329,"Cibola County","New Mexico","35006","Cibola County"
46883,214295,"Doña Ana County","New Mexico","35013","Doña Ana County"
46887,698,"Harding County","New Mexico","35021","Harding County"
46890,19420,"Lincoln County","New Mexico","35027","Lincolnshire"
46894,4596,"Mora County","New Mexico","35033","Mora County"
46898,19120,"Roosevelt County","New Mexico","35041","Roosevelt County"
46902,148686,"Santa Fe County","New Mexico","35049","Santa Fe County"
46905,32907,"Taos County","New Mexico","35055","Taos County"
46909,309381,"Albany County","New York","36001","Albany County"
46913,77922,"Cattaraugus County","New York","36009","Cattaraugus County"
46916,87071,"Chemung County","New York","36015","Chemung County"
46920,48494,"Cortland County","New York","36023","Cortland County"
46924,38478,"Essex County","New York","36031","Essex"
46928,47625,"Greene County","New York","36039","Greene County"
46932,2636735,"Kings County","New York","36047","Kings County"
46936,749600,"Monroe County","New York","36055","Monroe County"
46940,212652,"Niagara County","New York","36063","Niagara County"
46944,377647,"Orange County","New York","36071","Orange County"
46948,99042,"Putnam County","New York","36079","Putnam County"
46952,326037,"Rockland County","New York","36087","Rockland County"
46955,154604,"Schenectady County","New York","36093","Schenectady County"
46959,97631,"Steuben County","New York","36101","Steuben County"
46963,104926,"Tompkins County","New York","36109","Tompkins County"
46968,976396,"Westchester County","New York","36119","Westchester County"
46972,37325,"Alexander County","North Carolina","37003","Alexander County"
46976,17689,"Avery County","North Carolina","37011","Avery County"
46979,34318,"Bladen County","North Carolina","37017","Bladen County"
46983,196762,"Cabarrus County","North Carolina","37025","Cabarrus County"
46987,22941,"Caswell County","North Carolina","37033","Caswell County"
46991,14394,"Chowan County","North Carolina","37041","Chowan County"
46994,56694,"Columbus County","North Carolina","37047","Columbus County"
46998,35663,"Dare County","North Carolina","37055","Dare County"
47001,59159,"Duplin County","North Carolina","37061","Duplin County"
47005,63710,"Franklin County","North Carolina","37069","Franklin County"
47009,58674,"Granville County","North Carolina","37077","Granville County"
47012,52456,"Halifax County","North Carolina","37083","Halifax Regional Municipality"
47016,24184,"Hertford County","North Carolina","37091","Hertford County"
47020,41265,"Jackson County","North Carolina","37099","Jackson County"
47023,59660,"Lee County","North Carolina","37105","Lee County"
47027,34201,"Macon County","North Carolina","37113","Macon County"
47031,15246,"Mitchell County","North Carolina","37121","Mitchell County"
47034,93919,"Nash County","North Carolina","37127","Nash County"
47038,141354,"Orange County","North Carolina","37135","Orange County"
47041,57611,"Pender County","North Carolina","37141","Pender County"
47045,20366,"Polk County","North Carolina","37149","Polk County"
47048,134197,"Robeson County","North Carolina","37155","Robeson County"
47052,63724,"Sampson County","North Carolina","37163","Sampson County"
47056,72743,"Surry County","North Carolina","37171","Surry County"
47059,4070,"Tyrrell County","North Carolina","37177","Tyrrell County"
47063,20155,"Warren County","North Carolina","37185","Warren County"
47066,124132,"Wayne County","North Carolina","37191","Wayne County"
47070,17587,"Yancey County","North Carolina","37199","Yancey County"
47124,28024,"Adams County","Ohio","39001","Adams County"
47128,65886,"Athens County","Ohio","39009","Athens County"
47132,376353,"Butler County","Ohio","39017","Butler County"
47135,135959,"Clark County","Ohio","39023","Clark County"
47139,36569,"Coshocton County","Ohio","39031","Coshocton County"
47143,38352,"Defiance County","Ohio","39039","Defiance County"
47147,28679,"Fayette County","Ohio","39047","Fayette County"
47151,94102,"Geauga County","Ohio","39055","Geauga County"
47155,75573,"Hancock County","Ohio","39063","Hancock County"
47158,27816,"Henry County","Ohio","39069","Henry County"
47162,58469,"Huron County","Ohio","39077","Huron County"
47166,229245,"Lake County","Ohio","39085","Lake County"
47170,305147,"Lorain County","Ohio","39093","Lorain County"
47174,65355,"Marion County","Ohio","39101","Marion County"
47178,104224,"Miami County","Ohio","39109","Miami County"
47181,14777,"Morgan County","Ohio","39115","Morgan County"
47185,40877,"Ottawa County","Ohio","39123","Ottawa County"
48117,13239,"Summers County","West Virginia","54089","Summers County"
47076,3294,"Bowman County","North Dakota","38011","Bowman County"
47079,171512,"Cass County","North Dakota","38017","Cass County"
47083,4646,"Dunn County","North Dakota","38025","Dunn County"
47087,1845,"Golden Valley County","North Dakota","38033","Golden Valley County"
47091,2704,"Hettinger County","North Dakota","38041","Hettinger County"
47094,1935,"Logan County","North Dakota","38047","Logan County"
47098,9744,"McLean County","North Dakota","38055","McLean County"
47102,2968,"Nelson County","North Dakota","38063","Nelson County"
47105,4312,"Pierce County","North Dakota","38069","Pierce County"
47109,16402,"Richland County","North Dakota","38077","Richland County"
47113,4370,"Sioux County","North Dakota","38085","Sioux County"
47116,1956,"Steele County","North Dakota","38091","Steele County"
47193,121707,"Richland County","Ohio","39139","Richland County"
47197,55610,"Seneca County","Ohio","39147","Seneca County"
47201,203751,"Trumbull County","Ohio","39155","Trumbull County"
47205,13048,"Vinton County","Ohio","39163","Vinton County"
47209,37120,"Williams County","Ohio","39171","Williams County"
47213,5868,"Alfalfa County","Oklahoma","40003","Alfalfa County"
47217,9833,"Blaine County","Oklahoma","40011","Blaine County"
47221,48689,"Carter County","Oklahoma","40019","Carter County"
47225,274458,"Cleveland County","Oklahoma","40027","Cleveland County"
47229,14818,"Craig County","Oklahoma","40035","Craig County"
47233,4995,"Dewey County","Oklahoma","40043","Dewey County"
47236,27755,"Garvin County","Oklahoma","40049","Garvin County"
47240,2788,"Harmon County","Oklahoma","40057","Harmon County"
47244,25574,"Jackson County","Oklahoma","40065","Jackson County"
47248,15584,"Kingfisher County","Oklahoma","40073","Kingfisher County"
47252,35042,"Lincoln County","Oklahoma","40081","Lincolnshire"
47256,33048,"McCurtain County","Oklahoma","40089","McCurtain County"
47260,40887,"Mayes County","Oklahoma","40097","Mayes County"
47264,10539,"Nowata County","Oklahoma","40105","Nowata County"
47268,47887,"Osage County","Oklahoma","40113","Osage County"
47272,44610,"Pittsburg County","Oklahoma","40121","Pittsburg County"
47276,3788,"Roger Mills County","Oklahoma","40129","Roger Mills County"
47280,44581,"Stephens County","Oklahoma","40137","Stephens County"
47283,639242,"Tulsa County","Oklahoma","40143","Tulsa County"
47287,9304,"Woods County","Oklahoma","40151","Woods County"
47291,401515,"Clackamas County","Oregon","41005","Clackamas County"
47295,21630,"Crook County","Oregon","41013","Crook County"
47299,1859,"Gilliam County","Oregon","41021","Gilliam County"
47303,212567,"Jackson County","Oregon","41029","Jackson County"
47306,66016,"Klamath County","Oregon","41035","Klamath County"
46149,87824,"Madison County","Kentucky","21151","Madison County"
45201,22633,"Clark County","Arkansas","05019","Clark County"
47317,25653,"Tillamook County","Oregon","41057","Tillamook County"
47321,25775,"Wasco County","Oregon","41065","Wasco County"
47324,102659,"Yamhill County","Oregon","41071","Yamhill County"
47328,168871,"Beaver County","Pennsylvania","42007","Beaver County"
47332,61281,"Bradford County","Pennsylvania","42015","Bradford County"
47336,4732,"Cameron County","Pennsylvania","42023","Cameron County"
47339,515939,"Chester County","Pennsylvania","42029","Chester County"
47343,66672,"Columbia County","Pennsylvania","42037","Columbia County"
47347,563894,"Delaware County","Pennsylvania","42045","Delaware County"
47351,7410,"Forest County","Pennsylvania","42053","Forest County"
47354,37519,"Greene County","Pennsylvania","42059","Greene County"
47358,24737,"Juniata County","Pennsylvania","42067","Juniata County"
47361,88082,"Lawrence County","Pennsylvania","42073","Lawrence County"
47365,116048,"Lycoming County","Pennsylvania","42081","Lycoming County"
47369,166397,"Monroe County","Pennsylvania","42089","Monroe County"
47372,300813,"Northampton County","Pennsylvania","42095","Northampton County"
47376,55949,"Pike County","Pennsylvania","42103","Pike County"
47380,75522,"Somerset County","Pennsylvania","42111","Somerset County"
47383,41877,"Tioga County","Pennsylvania","42117","Tioga County"
47387,208261,"Washington County","Pennsylvania","42125","Washington County"
47391,442867,"York County","Pennsylvania","42133","York"
47394,82423,"Newport County","Rhode Island","44005","Newport County"
47398,165829,"Aiken County","South Carolina","45003","Aiken County"
47402,21725,"Barnwell County","South Carolina","45011","Barnwell County"
47405,14781,"Calhoun County","South Carolina","45017","Calhoun County"
47409,46017,"Chesterfield County","South Carolina","45025","Chesterfield County"
47413,31234,"Dillon County","South Carolina","45033","Dillon County"
47416,22747,"Fairfield County","South Carolina","45039","Fairfield County"
47423,27824,"Jasper County","South Carolina","45053","Jasper County"
47427,17896,"Lee County","South Carolina","45061","Lee County"
47430,31747,"Marion County","South Carolina","45067","Marion County"
47434,89208,"Orangeburg County","South Carolina","45075","Orangeburg County"
47438,297302,"Spartanburg County","South Carolina","45083","Spartanburg County"
47442,251195,"York County","South Carolina","45091","York"
47445,3423,"Bennett County","South Dakota","46007","Bennett County"
47448,38785,"Brown County","South Dakota","46013","Brown County"
47452,1397,"Campbell County","South Dakota","46021","Campbell County"
47456,27939,"Codington County","South Dakota","46029","Codington County"
47460,5539,"Day County","South Dakota","46037","Day County"
47464,3999,"Edmunds County","South Dakota","46045","Edmunds County"
47467,7142,"Grant County","South Dakota","46051","Grant County"
47471,3348,"Hand County","South Dakota","46059","Hand County"
47475,7301,"Hutchinson County","South Dakota","46067","Hutchinson County"
47478,1997,"Jerauld County","South Dakota","46073","Jerauld County"
47482,24827,"Lawrence County","South Dakota","46081","Lawrence County"
47486,2415,"McPherson County","South Dakota","46089","McPherson County"
47490,2236,"Miner County","South Dakota","46097","Miner County"
47495,3019,"Perkins County","South Dakota","46105","Perkins County"
47498,2355,"Sanborn County","South Dakota","46111","Sanborn County"
47502,9959,"Todd County","South Dakota","46121","Todd County"
47506,5443,"Walworth County","South Dakota","46129","Walworth County"
47509,75749,"Anderson County","Tennessee","47001","Anderson County"
47513,127253,"Blount County","Tennessee","47009","Blount County"
47517,27910,"Carroll County","Tennessee","47017","Carroll County"
47521,31709,"Claiborne County","Tennessee","47025","Claiborne County"
47525,14601,"Crockett County","Tennessee","47033","Crockett County"
47529,19182,"DeKalb County","Tennessee","47041","DeKalb County"
47493,14373,"Oglala Lakota County","South Dakota","46102",
45912,14265,"Harrison County","Iowa","19085","Harrison County"
47535,49399,"Gibson County","Tennessee","47053","Gibson County"
47539,13441,"Grundy County","Tennessee","47061","Grundy County"
47543,25707,"Hardeman County","Tennessee","47069","Hardeman County"
47547,28015,"Henderson County","Tennessee","47077","Henderson County"
47551,18135,"Humphreys County","Tennessee","47085","Humphreys County"
47555,451324,"Knox County","Tennessee","47093","Knox County"
47559,11854,"Lewis County","Tennessee","47101","Lewis County"
47562,52639,"McMinn County","Tennessee","47107","McMinn County"
47566,28487,"Marion County","Tennessee","47115","Marion County"
47570,45771,"Monroe County","Tennessee","47123","Monroe County"
47574,30639,"Obion County","Tennessee","47131","Obion County"
47578,16773,"Polk County","Tennessee","47139","Polk County"
47581,52753,"Roane County","Tennessee","47145","Roane County"
47585,14811,"Sequatchie County","Tennessee","47153","Sequatchie County"
47589,13259,"Stewart County","Tennessee","47161","Stewart County"
47593,8042,"Trousdale County","Tennessee","47169","Trousdale County"
47597,40435,"Warren County","Tennessee","47177","Warren County"
47601,26521,"White County","Tennessee","47185","White County"
47604,57580,"Anderson County","Texas","48001","Anderson County"
47608,8715,"Archer County","Texas","48009","Archer County"
47612,7210,"Bailey County","Texas","48017","Bailey County"
47616,32874,"Bee County","Texas","48025","Bee County"
47620,648,"Borden County","Texas","48033","Borden County"
47624,215037,"Brazos County","Texas","48041","Brazos County"
47627,7230,"Brooks County","Texas","48047","Brooks County"
47631,40522,"Caldwell County","Texas","48055","Caldwell County"
47635,12682,"Camp County","Texas","48063","Camp County"
47639,38863,"Chambers County","Texas","48071","Chambers County"
47643,2953,"Cochran County","Texas","48079","Cochran County"
47647,3044,"Collingsworth County","Texas","48087","Collingsworth County"
47654,1426,"Cottle County","Texas","48101","Cottle County"
47658,2236,"Culberson County","Texas","48109","Culberson County"
47662,18952,"Deaf Smith County","Texas","48117","Deaf Smith County"
